Data Log: Total time elapsed, (position), (rotation), Time elapsed since last waypoint, time to current waypoint  

15.41386,(0.8, 1.5, -0.2),(0.0, 1.0, -0.3, 0.0),11.16246,n/a
15.66882,(0.8, 1.5, -0.3),(0.0, 1.0, -0.2, 0.0),11.41742,n/a
15.92717,(0.8, 1.6, -0.4),(0.0, 1.0, -0.2, 0.0),11.67576,n/a
16.18175,(0.8, 1.6, -0.5),(0.0, 1.0, -0.2, 0.0),0.01122711,11.91912
16.43971,(0.8, 1.5, -0.6),(0.0, 1.0, -0.2, 0.0),0.2691883,n/a
16.69791,(0.8, 1.5, -0.7),(0.0, 1.0, -0.3, 0.0),0.5273994,n/a
16.95305,(0.8, 1.5, -0.7),(0.0, 1.0, -0.3, 0.0),0.782533,n/a
17.21053,(0.8, 1.5, -0.6),(0.0, 1.0, -0.2, 0.0),1.040013,n/a
17.46916,(0.8, 1.6, -0.5),(0.0, 1.0, -0.2, 0.0),1.298646,n/a
17.72583,(0.8, 1.6, -0.4),(0.0, 1.0, -0.2, 0.0),1.555315,n/a
17.97999,(0.8, 1.6, -0.3),(0.0, 1.0, -0.1, 0.0),1.809468,n/a
18.23946,(0.8, 1.6, -0.3),(0.0, 1.0, -0.1, 0.1),2.068938,n/a
18.49648,(0.8, 1.6, -0.2),(0.1, 0.9, -0.1, 0.3),2.325958,n/a
18.7529,(0.9, 1.6, -0.1),(0.1, 0.8, -0.1, 0.5),2.582388,n/a
19.00698,(0.9, 1.6, -0.1),(0.1, 0.7, -0.1, 0.7),2.83646,n/a
19.26306,(0.9, 1.6, 0.0),(0.1, 0.4, -0.1, 0.9),3.092536,n/a
19.52079,(0.9, 1.6, 0.0),(0.1, 0.2, 0.0, 1.0),3.350269,n/a
19.78014,(0.9, 1.6, -0.1),(0.1, 0.1, 0.0, 1.0),3.609622,n/a
20.03753,(0.9, 1.6, -0.1),(0.1, 0.0, 0.0, 1.0),3.86701,n/a
20.29596,(0.8, 1.6, 0.0),(0.1, -0.2, 0.0, 1.0),4.125449,n/a
20.54908,(0.8, 1.6, 0.0),(0.1, -0.3, 0.0, 1.0),4.378571,n/a
20.80567,(0.8, 1.6, 0.0),(0.1, -0.3, 0.0, 0.9),4.635159,n/a
21.06488,(0.8, 1.6, 0.0),(0.2, -0.5, 0.1, 0.9),4.894362,n/a
21.32125,(0.8, 1.6, -0.1),(0.2, -0.6, 0.1, 0.8),5.15074,n/a
21.58014,(0.8, 1.6, -0.1),(0.2, -0.7, 0.1, 0.7),5.409628,n/a
21.83295,(0.7, 1.5, -0.2),(0.2, -0.7, 0.2, 0.6),5.662433,n/a
22.09173,(0.7, 1.5, -0.2),(0.2, -0.8, 0.2, 0.6),5.921222,n/a
22.34828,(0.6, 1.5, -0.2),(0.2, -0.8, 0.2, 0.5),6.177766,n/a
22.60556,(0.6, 1.5, -0.2),(-0.2, 0.8, -0.2, -0.4),6.435049,n/a
22.86353,(0.6, 1.5, -0.2),(-0.1, 0.9, -0.2, -0.4),6.693017,n/a
23.12891,(0.6, 1.5, -0.2),(-0.1, 0.9, -0.3, -0.4),6.958399,n/a
23.38507,(0.5, 1.5, -0.2),(-0.1, 0.9, -0.3, -0.4),7.214558,n/a
23.64168,(0.5, 1.5, -0.2),(-0.1, 0.9, -0.3, -0.4),7.471167,n/a
23.90216,(0.4, 1.6, -0.2),(-0.1, 0.9, -0.2, -0.4),7.731651,n/a
24.15959,(0.3, 1.6, -0.2),(-0.1, 0.9, -0.2, -0.4),7.989075,n/a
24.41654,(0.3, 1.6, -0.3),(-0.1, 0.9, -0.3, -0.4),8.246028,n/a
24.67097,(0.3, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.4),8.500455,n/a
24.9291,(0.2, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.4),8.758591,n/a
25.18764,(0.2, 1.6, -0.4),(-0.1, 0.9, -0.2, -0.4),9.017126,n/a
25.44338,(0.1, 1.6, -0.4),(-0.1, 0.9, -0.2, -0.4),9.272867,n/a
25.70046,(-0.1, 1.5, -0.5),(-0.1, 0.9, -0.2, -0.4),0.1453962,9.384551
25.95527,(-0.1, 1.5, -0.5),(-0.1, 0.9, -0.2, -0.4),0.4002084,n/a
26.21342,(-0.1, 1.5, -0.5),(-0.1, 0.9, -0.3, -0.4),0.6583537,n/a
26.47091,(0.1, 1.5, -0.4),(-0.2, 0.8, -0.3, -0.4),0.9158456,n/a
26.72751,(0.2, 1.5, -0.4),(-0.1, 0.9, -0.3, -0.4),1.172452,n/a
26.98299,(0.3, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.4),1.427934,n/a
27.24094,(0.3, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.4),1.685888,n/a
27.49723,(0.4, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.3),1.942173,n/a
27.75536,(0.5, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.3),2.200304,n/a
28.00971,(0.5, 1.6, -0.3),(-0.1, 1.0, -0.2, -0.1),2.454661,n/a
28.26914,(0.4, 1.6, -0.3),(-0.1, 0.9, -0.2, -0.4),2.714089,n/a
28.52501,(0.4, 1.6, -0.2),(0.1, -0.6, 0.1, 0.8),2.969956,n/a
28.78281,(0.4, 1.6, -0.1),(0.1, -0.4, 0.1, 0.9),3.227754,n/a
29.03963,(0.4, 1.6, -0.1),(0.2, -0.4, 0.1, 0.9),3.484564,n/a
29.29697,(0.3, 1.6, 0.0),(0.2, -0.4, 0.1, 0.9),3.741909,n/a
29.5514,(0.2, 1.6, 0.1),(0.2, -0.4, 0.1, 0.9),3.996344,n/a
29.81122,(0.2, 1.6, 0.1),(0.2, -0.4, 0.1, 0.9),4.256168,n/a
30.06866,(0.1, 1.6, 0.2),(0.2, -0.4, 0.1, 0.9),4.513608,n/a
30.32359,(0.1, 1.6, 0.2),(0.2, -0.4, 0.1, 0.9),4.768539,n/a
30.57852,(0.1, 1.6, 0.2),(0.2, -0.4, 0.1, 0.9),5.02347,n/a
30.83684,(0.1, 1.6, 0.3),(0.2, -0.4, 0.1, 0.9),5.281797,n/a
31.09569,(0.1, 1.6, 0.3),(0.2, -0.4, 0.1, 0.9),5.540647,n/a
31.35143,(0.1, 1.6, 0.3),(0.2, -0.4, 0.1, 0.9),5.796392,n/a
31.60876,(0.0, 1.6, 0.4),(0.2, -0.4, 0.1, 0.9),6.053726,n/a
31.86335,(0.0, 1.6, 0.4),(0.2, -0.4, 0.1, 0.9),6.308317,n/a
32.12142,(-0.1, 1.6, 0.5),(0.2, -0.4, 0.1, 0.9),0.02254052,6.543839

[SUMMARY] Total Time: 32.12142s.  Time to each wapoint: [4.251406,11.91912,9.384551,6.543839]

====================================================================

